word,level,meaning,sentence
alphabet,3,字母系統,Children learn the alphabet in school.
amaze(ment),3,使驚愕,The magician's trick amazed the audience.
ambassador,3,大使；使節,The ambassador met with the president.
ambition,3,抱負；志向,Her ambition is to become a doctor.
ambulance,3,救護車,The ambulance arrived in five minutes.
angel,3,天使,She looks like an angel in that dress.
announce(ment),3,宣布,The school will announce the winners tomorrow.
anxious,3,焦慮的,She felt anxious about the exam.
anyhow,3,無論如何,It was raining but we went out anyhow.
apart,3,分開的,The two houses are far apart.
apologize,3,道歉,He apologized for being late.
appeal,3,吸引；呼籲,The charity made an appeal for donations.
approve,3,同意；認可,My parents approve of my decision.
apron,3,圍裙；工作裙,She wore an apron while cooking.
armed,3,武裝的,The armed police surrounded the building.
arrest,3,逮捕；拘留,The police arrested the thief last night.
ash,3,灰燼；骨灰,The volcano covered the town with ash.
aside,3,在旁邊；除…之外,He stepped aside to let her pass.
assist,3,協助,The nurse assisted the doctor during surgery.
assistant,3,助理,The assistant answered the phone.
assume,3,假定；假裝,I assume you have finished your homework.
athlete,3,運動員,The athlete won a gold medal.
attitude,3,態度,His attitude toward work has changed.
attract,3,吸引；引誘,The flower attracts many bees.
attractive,3,有吸引力的,She is an attractive young woman.
audience,3,觀眾；聽眾,The audience clapped loudly.
automatic,3,自動的,The door is automatic and opens by itself.
automobile/auto,3,汽車,He bought a new automobile last week.
avenue,3,大道,They walked down a wide avenue.
awake,3,清醒的；喚醒,I was awake all night.
awaken,3,意識到；使覺醒,The noise awakened the baby.
award,3,授予；獎品,She received an award for her bravery.
aware,3,察覺到的；知道的,He was aware of the risk.
awful,3,糟透的,The weather was awful yesterday.
awkward,3,笨拙的；棘手的,He felt awkward at the party.
background,3,背景,She has a background in law.
bacon,3,燻豬肉；培根肉,He cooked bacon and eggs for breakfast.
bacteria,3,細菌,Some bacteria are good for your health.
badly,3,嚴重地；差勁地,He was badly hurt.
baggage,3,行李；裝備,Please keep your baggage with you.
bait,3,誘餌；引誘,He used worms as bait for fishing.
bamboo,3,竹子,Pandas eat bamboo every day.
bang,3,巨響；猛撞,The door closed with a bang.
banker,3,銀行家,The banker approved the loan.
bare,3,裸的；不加掩飾的,The trees were bare in winter.
barely,3,勉強地；露骨地,She barely passed the test.
barn,3,穀倉,The farmer stored hay in the barn.
barrel,3,大桶,They stored oil in a large barrel.
basement,3,地下室,We keep old boxes in the basement.
bay,3,海灣,The boat sailed into a quiet bay.
bead,3,串珠,She wore a necklace of beads.
beam,3,樑；光束,A beam of light came through the window.
beast,3,野獸,The lion is a wild beast.
beetle,3,甲蟲,A beetle crawled on the leaf.
beneath,3,在…下面,The cat hid beneath the table.
benefit,3,利益；有益於,Exercise benefits your health.
berry,3,果,She picked a ripe berry from the bush.
besides,3,除此之外,Besides English she also speaks French.
bet,3,打賭,I bet you cannot finish it today.
bind,3,捆；綁,They bind the books with strong string.
bitter,3,有苦味的；痛苦的,The medicine tasted bitter.
bleed,3,流血,His nose began to bleed.
bless,3,為…祝福,The priest blessed the new house.
bloody,3,血腥的,The scene of the accident was bloody.
blouse,3,女用襯衫,She wore a white blouse.
bold,3,英勇的；大膽的,It was a bold decision to quit his job.
bomb,3,炸彈；轟炸,The bomb exploded in an empty field.
bookcase,3,書架；書櫥,He put the books on the bookcase.
boot,3,長筒)靴,She wore a pair of black boots.
bore,3,使厭煩,The long speech bored the students.
bowling,3,保齡球,We go bowling every Friday night.
brake,3,煞車,He hit the brake to avoid the dog.
brass,3,黃銅,The door handle is made of brass.
bravery,3,勇敢；勇氣,The firefighter showed great bravery.
breast,3,胸部,The bird has a red breast.
breath,3,呼吸,Take a deep breath and relax.
breathe,3,呼吸,It is hard to breathe in this thick smoke.
breeze,3,微風；和風,A cool breeze blew through the window.
brick,3,磚,The house is made of red brick.
bride,3,新娘子,The bride looked beautiful in her white dress.
broadcast,3,廣播；播放,The match will be broadcast live.
brunch,3,早午餐,We had brunch at noon.
bubble,3,氣泡；泡影,Children love to blow bubbles.
bucket,3,水桶；桶狀物,He filled the bucket with water.
bud,3,芽；發芽,The flower bud will open soon.
budget,3,預算,We must stay within our budget.
buffalo,3,水牛,A buffalo is a large wild animal.
buffet,3,自助餐；快餐,We had lunch at a buffet restaurant.
bulb,3,球莖(根),She planted tulip bulbs in the garden.
bull,3,未閹割的) 公牛,The bull ran across the field.
bullet,3,子彈,The bullet missed him by inches.
bump,3,碰；重擊,I bumped my head on the door.
bunch,3,一束；一群,He gave her a bunch of flowers.
bundle,3,捆；包裹,She carried a bundle of clothes.
bury,3,埋,The dog buried its bone in the garden.
bush,3,灌木叢,A small bird hid in the bush.
buzz,3,嗡嗡聲；嗡嗡叫,The bee buzzed around the flower.
cabin,3,客艙,We stayed in a wooden cabin near the lake.
cable,3,電纜；有線電視,The cable provides internet and TV.
cafeteria,3,自助餐館,We ate lunch in the school cafeteria.
campus,3,大學的) 校園,The university campus is very large.
canyon,3,峽谷,The canyon is deep and wide.
capable,3,有能力的,She is capable of doing the job alone.
captain,3,隊長；船(艦)長,The captain led the team to victory.
capture,3,捕獲；獲物,The police captured the escaped prisoner.
career,3,職業,She has a successful career in music.
carpenter,3,木匠,The carpenter built a wooden table.
carpet,3,地毯,They put a soft carpet on the floor.
carriage,3,四輪馬車；運輸,The carriage was pulled by two horses.
cart,3,貨車；載運,He pushed the cart through the store.
cast,3,投；演員陣容,The play has a strong cast.
casual,3,偶然的；碰巧的,He wore casual clothes to the party.
cattle,3,牛；牲口,The farmer keeps cattle on his land.
cave,3,洞穴,They explored a dark cave.
champion,3,優勝者；戰士,She became the world champion.
charm,3,魅力；使陶醉,His charm made him popular.
chat,3,聊天,We had a nice chat over coffee.
cheek,3,臉頰,The baby has soft cheeks.
cheerful,3,興高采烈的,She is always cheerful and friendly.
cherry,3,櫻桃,The cherry trees are full of fruit.
chest,3,胸膛；箱子,He put the treasure in a wooden chest.
chill,3,使)變冷；寒冷的,There is a chill in the air tonight.
chilly,3,冷颼颼的,It was chilly outside this morning.
chimney,3,煙囪,Smoke came out of the chimney.
chin,3,下巴,He rested his chin on his hand.
chip,3,晶片；削,This computer has a fast chip.
chop,3,劈；肋排肉,He used an axe to chop wood.
cigarette,3,香煙；煙捲,He put out his cigarette.
cinema,3,電影院,We went to the cinema.
circus,3,馬戲團,The children loved the circus.
citizen,3,公民,He is a citizen of Taiwan.
civil,3,公民的；民間的,They fought for civil rights.
clay,3,黏土；泥土,She made a bowl from clay.
cleaner,3,清潔工(劑),The cleaner comes every Monday.
client,3,客戶,The lawyer met with his client.
clinic,3,診所,She went to the clinic for a checkup.
clip,3,修剪；夾住,He used a clip to hold the papers.
closet,3,壁櫥；衣櫥,Hang your coat in the closet.
clothe,3,為…穿衣,They clothe the poor children.
clown,3,小丑,The clown made everyone laugh.
clue,3,線索,The police found an important clue.
coach,3,教練員；公車,The coach trained the team hard.
cock,3,公雞,The cock crowed at dawn.
cocktail,3,雞尾酒,She ordered a fruit cocktail.
coconut,3,椰子,The coconut fell from the tree.
collar,3,衣領；項圈,The dog wore a red collar.
collection,3,收藏品；收集,He has a large stamp collection.
colony,3,殖民地,The island was once a British colony.
colorful,3,多采多姿的,The garden is full of colorful flowers.
column,3,欄；圓柱,The temple has tall stone columns.
comfort,3,安慰；舒適,She comforted the crying child.
comma,3,逗號,Use a comma between items.
committee,3,委員會,The committee will meet tomorrow.
communicate,3,溝通,We communicate by email.
comparison,3,比較；對照,There is no comparison between the two.
compete,3,競爭；比賽,She will compete in the race.
complain,3,抱怨,He complained about the poor service.
complaint,3,抱怨,The customer made a complaint.
concert,3,演奏會；音樂會,We went to a rock concert.
conclusion,3,結論；推論,What is your conclusion?
cone,3,圓錐體；甜筒,He bought an ice cream cone.
confirm,3,詮實,Please confirm your reservation.
confuse,3,把…弄糊塗；攪亂,The instructions confused me.
connect,3,連結,Connect the printer to the computer.
conscious,3,神智清醒的,He was conscious after the accident.
considerable,3,值得考慮的,She has considerable experience.
constant,3,固定的,The machine makes a constant noise.
continent,3,大陸；大洲,Africa is a large continent.
controller,3,控制者,The air traffic controller guided the plane.
cooker,3,炊具,She bought a new rice cooker.
costly,3,貴重的；代價高的,The mistake was very costly.
cotton,3,棉,This shirt is made of cotton.
cough,3,咳嗽,He has a bad cough.
countable,3,可數的,Apple is a countable noun.
county,3,郡；縣,He lives in a small county.
crab,3,蟹,We caught a crab at the beach.
cradle,3,搖籃；撫育,The baby slept in a cradle.
crane,3,起重機；鶴,The crane lifted the heavy box.
crash,3,墜毀；撞擊,The car crash injured two people.
crawl,3,爬行；蠕動,The baby began to crawl.
creative,3,有創造力的,She is a creative artist.
creator,3,創作者,The creator of the game is very young.
creature,3,生物,The forest is full of small creatures.
credit,3,信用；賒帳,He bought the car on credit.
crew,3,一群)工作人員,The crew worked all night.
cricket,3,蟋蟀,We heard crickets in the garden.
criminal,3,犯罪的；罪犯,The criminal was sent to prison.
crispy,3,酥脆的,The fried chicken is crispy.
crop,3,作物,The farmers harvested their crops.
crown,3,王冠；為…加冕,The king wore a golden crown.
cruel,3,殘酷的,It is cruel to hurt animals.
cupboard,3,碗櫃,The plates are in the cupboard.
dairy,3,乳品店,We buy milk at the dairy.
dam,3,水壩；築壩於…,The dam controls the river.
dare,3,敢於…；膽敢,I dare you to jump into the pool.
darling,3,親愛的,Good night my darling.
dash,3,猛衝,He made a dash for the bus.
database,3,資料庫,The database stores all the records.
dawn,3,黎明；破曉,We left at dawn.
dealer,3,經銷商,He is a car dealer.
decade,3,十年,They have been friends for a decade.
deck,3,甲板,The sailors stood on the deck.
decorate,3,裝飾,We decorate the tree at Christmas.
decrease,3,減少,The number of students decreased.
deed,3,行為；功績,It was a good deed to help her.
deepen,3,加深,The river begins to deepen here.
definition,3,定義,Look up the definition of this word.
democracy,3,民主,Democracy gives people a voice.
democratic,3,民主的,They held a democratic election.
deposit,3,存款；押金；放置,He made a deposit at the bank.
designer,3,設計師,She is a fashion designer.
desirable,3,令人嚮往的,The house is in a desirable area.
desire,3,慾望,He has a strong desire to succeed.
dessert,3,甜點；餐後點心,We had ice cream for dessert.
destroy,3,摧毀,The fire destroyed the old house.
detect,3,偵測；發現,The machine can detect smoke.
determine,3,決定；堅決,She determined to finish the race.
devil,3,魔鬼,The devil is often shown with horns.
dim,3,朦朧的,The room was dim and quiet.
dime,3,一角硬幣,He gave me a dime.
dine,3,用餐,We dined at a fine restaurant.
dinosaur,3,恐龍,The museum has a huge dinosaur skeleton.
dip,3,浸；泡,She dipped her hand in the water.
dirt,3,污物；泥土,His shoes were covered with dirt.
discount,3,折扣,We got a ten percent discount.
dishonest,3,不誠實的,It is dishonest to lie.
disk/disc,3,圓盤；磁碟片,Save the file on a disk.
dislike,3,不喜歡,I dislike cold weather.
ditch,3,水道；渠道,The car ran off the road into a ditch.
dive,3,跳水；潛水,He dived into the pool.
dizzy,3,頭暈目眩的,The heat made her feel dizzy.
dock,3,碼頭,The ship arrived at the dock.
