word,level,meaning,sentence
salesperson/salesman/saleswoman,2,銷售員,
salmon,5,鮭魚,
salon,5,沙龍；美容院,
salty,2,鹹的,
saucer,3,茶碟,
scar,5,疤痕,
scarce,3,稀少的,
scarcely,4,幾乎不,
scenario,5,情境；劇本,
scenic,6,風景優美的,
scent,5,氣味；香味,
scheme,5,計畫；陰謀,
scholarship,3,獎學金,
scissors,3,剪刀,
scoop,4,勺子；挖取,
scooter,2,機車；滑板車,
scope,5,範圍,
scramble,5,爭搶；攀爬,
screw,3,螺絲；用螺絲固定,
screwdriver,6,螺絲起子,
scroll,6,捲軸；捲動,
scrub,3,刷洗,
sculptor,6,雕刻家,
seafood,2,海鮮,
seagull/gull,6,海鷗,
sector,5,部門；區域,
see,1,看見,
seed,1,種子,
seesaw,2,翹翹板,
segment,5,部分；片段,
selective,6,選擇性的；挑剔的,
senator,5,參議員,
senior,3,資深的；年長者,
sensitivity,5,敏感度,
sensor,5,感應器,
sentiment,5,情感；情緒,
sequence,5,順序；連續,
serene,6,寧靜的；平靜的,
sergeant,6,警官；軍士,
serial,6,連續的；連續劇,
series,5,系列；一連串,
server,5,伺服器；服務生,
serving,6,一份（食物）,
session,5,會議；一段時間,
setback,6,挫折；阻礙,
setting,5,背景；設置,
sexy,3,性感的,
shabby,6,破舊的,
shall,1,將；會（助動詞）,
shareholder,5,股東,
shark,2,鯊魚,
sharpen,6,使銳利；削尖,
shatter,5,使粉碎,
shaver,6,電動刮鬍刀,
"she (her, hers, herself)",1,她（受格：她；所有格：她的；反身代名詞：她自己）,
sheet,2,床單；一張（紙）,
sheriff,5,警長,
shield,5,盾牌；保護,
shopkeeper,2,店主,
shortly,3,不久；很快地,
shove,5,推擠,
shovel,3,鏟子；鏟,
shred,6,碎片；切碎,
shriek,6,尖叫,
shrub,6,灌木,
shrug,5,聳肩,
shuffle,6,拖著腳走；洗（牌）,
shutter,6,百葉窗；快門,
shuttle,5,接駁車；穿梭,
side,1,邊；面,
siege,5,圍攻,
simply,2,僅僅；簡單地,
simultaneous,6,同時發生的,
sip,3,啜飲,
skeptical,6,懷疑的,
ski,3,滑雪,
skilled,2,熟練的；有技術的,
skim,6,略讀；撇去（浮沫）,
skull,5,頭骨,
skyscraper,4,摩天大樓,
slang,6,俚語,
slaughter,6,屠宰；屠殺,
slavery,5,奴隸制度,
slay,6,殺害,
slot,5,投幣口；狹縫,
slump,6,暴跌；萎靡,
sly,6,狡猾的,
smash,5,猛撞；粉碎,
sneaky,6,鬼鬼祟祟的,
sniff,5,嗅；聞,
snore,6,打鼾,
soar,5,翱翔；飆升,
sociable,6,善於交際的,
socialist,6,社會主義者,
socialize,6,社交；使社會化,
socket,4,插座,
soft,2,柔軟的,
soften,5,使軟化,
software,4,軟體,
solemn,6,莊嚴的；嚴肅的,
solution,2,解決方法,
soothe,6,安撫；緩和,
sophisticated,5,複雜精密的；老練的,
sophomore,5,二年級生,
sorrowful,6,悲傷的,
soybean,2,大豆,
spacecraft/spaceship,6,太空船,
spacious,5,寬敞的,
span,6,跨度；持續時間,
spark,4,火花；引發,
spear,4,矛；用矛刺,
specialist,5,專家,
specialize,5,專攻；專門研究,
specialty,5,專長；特產,
specify,5,明確指定,
specimen,5,樣本；標本,
spectacle,6,奇觀；壯觀場面,
spectator,5,觀眾,
spectrum,5,光譜；範圍,
sphere,5,球體；領域,
spicy,5,辣的,
spin,3,旋轉,
spine,5,脊椎；書背,
spiral,6,螺旋的；螺旋狀物,
splendor,6,壯麗；光輝,
spokesperson/spokesman/spokeswoman,6,發言人,
sponge,5,海綿,
sponsorship,5,贊助,
sportsmanship,6,運動家精神,
spot,2,地點；斑點；發現,
spotlight,6,聚光燈；使受矚目,
sprinkle,4,灑；撒,
squash,5,南瓜；擠壓,
squat,5,蹲下的；蹲,
stabilize,6,使穩定,
staff,3,職員；工作人員,
stain,5,污漬；弄髒,
stake,5,賭注；利害關係,
stance,5,立場；姿勢,
starvation,6,飢餓；餓死,
statistic(s),4,統計數字；統計學,
stem,4,莖；起源於,
stepfather,6,繼父,
stepmother,6,繼母,
stew,5,燉煮；燉菜,
stimulate,5,刺激；激勵,
stink,5,惡臭；發出臭味,
stitch,3,縫；一針,
stock,5,存貨；股票,
stomachache,2,胃痛,
straightforward,5,直接的；簡單的,
strait,6,海峽,
strand,5,使擱淺；一縷（線）,
strangle,6,勒死；扼殺,
strap,5,帶子；皮帶,
stray,6,迷路的；走失,
striking,5,顯著的；引人注目的,
strip,3,條狀物；剝去,
stripe,4,條紋,
stroll,6,散步；閒逛,
stumble,5,絆倒；蹣跚而行,
stun,6,使震驚；使暈眩,
stutter,6,口吃,
stylish,6,時髦的,
subordinate,6,下屬的；部屬,
subscription,6,訂閱；訂購,
subsequent,5,隨後的,
subsidize,6,補助；資助,
substantial,5,大量的；實質的,
substitute,5,代替品；替代,
subtle,5,微妙的,
suburban,5,郊區的,
subway/underground/metro,2,地鐵,
succession,6,連續；繼承,
successor,5,繼任者,
sue,4,控告,
suite,5,套房；套裝,
supervision,5,監督,
supreme,5,至高的；最高的,
surf,2,衝浪；瀏覽（網路）,
surgical,6,外科的；手術的,
surpass,6,超越,
surplus,5,剩餘；過剩的,
surveillance,5,監視,
suspect,3,懷疑；嫌疑犯,
suspend,5,暫停；懸掛,
suspense,6,懸疑；懸念,
sustain,5,維持；支撐,
sustainable,5,可持續的,
swamp,6,沼澤；淹沒,
swap,5,交換,
swarm,6,一群（昆蟲）；成群移動,
swell,3,腫脹；膨脹,
swimsuit,2,泳裝,
symbolic,5,象徵性的,
symbolize,6,象徵,
symptom,5,症狀,
syndrome,5,症候群,
synthetic,6,合成的；人造的,
syrup,6,糖漿,
tactic(s),5,戰術；策略,
talk,1,說話；談話,
tangle,5,使纏繞；糾結,
taxicab/taxi/cab,1,計程車,
teapot,2,茶壺,
tease,3,取笑；逗弄,
tedious,6,冗長乏味的,
teenage,3,青少年的,
teens,2,十幾歲的青少年時期,
telecommunications,6,電信,
tempo,6,節奏；速度,
term,2,學期；術語；用語,
terror,4,恐怖；恐懼,
terrorism,2,恐怖主義,
terrorist,2,恐怖分子的,
textile,6,紡織品；紡織的,
texture,5,質地；紋理,
that,1,那個；那,
the,1,這；那（定冠詞）,
theology,5,神學,
therapy,5,治療,
thereafter,6,此後,
thereby,5,藉此；因此,
thermometer,6,溫度計,
"they (them, their, theirs, themselves)",1,他們（受格：他們；所有格：他們的；反身代名詞：他們自己）,
this,1,這個,
thriller,5,驚悚小說（電影）,
throne,5,王座,
thrust,5,猛推；推力,
tick,5,滴答聲；打勾,
tickle,4,搔癢,
tile,5,瓷磚,
tilt,6,傾斜,
timetable,4,時間表,
tin,5,錫；罐頭,
tiptoe,6,踮著腳尖走,
to,1,到；向,
tolerable,4,可忍受的,
tolerance,4,容忍；耐受度,
tolerant,4,寬容的,
too,1,也；太過,
toothache,2,牙痛,
torch,5,火把；手電筒,
torment,5,折磨；痛苦,
tornado,6,龍捲風,
torrent,6,急流；豪雨,
trademark,6,商標,
trader,3,商人；交易者,
trail,3,小徑；追蹤,
trait,5,特徵；特質,
traitor,5,叛徒,
transaction,5,交易,
transcript,6,成績單；文字紀錄,
transform,4,轉變；使變形,
transparent,5,透明的,
transportation,4,交通運輸,
trap,2,陷阱；使困住,
trash,2,垃圾；丟棄,
treasury,6,國庫；財政部,
treaty,5,條約,
trek,6,長途跋涉,
tribal,4,部落的,
tribute,5,致敬；貢品,
trifle,6,瑣事；不重視,
trillion,6,兆,
triple,5,三倍的；使成三倍,
tropic,6,熱帶地區；熱帶的,
trout,6,鱒魚,
trustee,6,受託人；理事,
truthful,3,誠實的,
T-shirt,1,T恤,
tuck,6,塞進；捲起,
tug,3,用力拉,
tuna,5,鮪魚,
twilight,6,黃昏；微光,
ultimate,5,最終的；根本的,
unanimous,6,全體一致的,
unconditional,6,無條件的,
uncover,5,揭露；發現,
underline,5,在……下畫線；強調,
underlying,3,潛在的；根本的,
undermine,5,逐漸破壞；削弱,
underneath,6,在……下方,
underpass,6,地下道,
understand,1,了解；明白,
underway,6,進行中,
undo,5,取消；解開,
undoubtedly,5,無疑地,
unfold,5,展開；逐漸展現,
unification,6,統一,
unique,3,獨特的,
universal,4,普遍的；宇宙的,
unveil,6,揭幕；揭露,
update,5,更新,
upload,2,上傳,
upon,2,在……之上,
upright,6,直立的；正直的,
uprising,6,起義；暴動,
upward,6,向上的,
upward/upwards,6,向上地,
user,2,使用者,
usually,1,通常,
utility,5,公用事業；效用,
utilize,5,利用,
utter,6,完全的；說出,
vague,5,含糊的；模糊的,
valid,5,有效的；合理的,
van,3,小貨車,
vein,5,靜脈；紋理,
velvet,6,天鵝絨,
vendor,5,小販；供應商,
venue,5,場地；地點,
version,5,版本,
versus,5,對抗；與……相對,
vessel,4,船隻；容器,
vest,3,背心,
veteran,5,老兵；資深者,
veterinarian/vet,6,獸醫,
veto,6,否決；否決權,
vibrate,6,振動,
vice,6,惡習；副（職）,
victor,6,勝利者,
viewer,5,觀眾；觀看者,
viewpoint,5,觀點,
vigorous,6,精力充沛的；有活力的,
violation,4,違反,
violinist,6,小提琴家,
virgin,6,處女；未經開發的,
virtual,5,虛擬的,
virtue,4,美德,
vitality,6,活力,
vocational,6,職業的,
voucher,5,優惠券；憑證,
wag,6,搖擺（尾巴）,
wage(s),3,工資,
war,2,戰爭,
ward,6,病房；監護,
wardrobe,6,衣櫥；衣物,
warehouse,5,倉庫,
warm,1,溫暖的；使暖和,
warmth,3,溫暖,
warranty,6,保固；保證書,
wary,5,謹慎的；小心的,
waterproof,6,防水的,
"we (us, our, ours, ourselves)",1,我們（受格：我們；所有格：我們的；反身代名詞：我們自己）,
website,4,網站,
wed,3,結婚,
weird,5,怪異的,
wharf,6,碼頭,
whereas,5,然而；反之,
whine,5,哀鳴；抱怨,
whip,3,鞭子；鞭打,
whiskey/whisky,6,威士忌,
wholesome,6,有益健康的,
widespread,5,普遍的；廣泛的,
widow/widower,6,寡婦（鰥夫）,
wig,5,假髮,
wildlife,5,野生動物,
windshield,5,擋風玻璃,
wink,4,眨眼,
wit,4,機智；智慧,
withdraw,4,撤回；提款,
wither,5,枯萎,
witty,5,機智風趣的,
wooden,2,木製的,
woodpecker,6,啄木鳥,
workbook,2,作業簿；練習本,
workforce,6,勞動力,
workout,4,運動；健身,
workplace,4,工作場所,
workshop,5,工作坊；研習會,
worst,2,最差的；最差地,
worthwhile,5,值得的,
wreck,4,殘骸；毀壞,
wrestle,6,摔角；搏鬥,
wrinkle,6,皺紋,
yam,2,山藥；番薯,
yes/yeah,1,是的,
yoga,6,瑜珈,
yogurt,6,優格,
yolk,3,蛋黃,
"you (your, yours, yourself, yourselves)",1,你（所有格：你的；反身代名詞：你自己）,
young,1,年輕的,
zipper,3,拉鍊,
zoom,6,急速移動；變焦
